sale_id,order_id,product_id,quantity,unit_price,discount,total_amount
SALE000429,ORD00138,PROD035,4,469.72,0.19,1521.89
SALE000430,ORD00138,PROD028,4,379.93,0.14,1306.96
SALE000431,ORD00138,PROD037,4,406.82,0.04,1562.19
SALE000432,ORD00138,PROD024,4,3313.8,0.06,12459.89
SALE000433,ORD00139,PROD037,4,406.82,0.18,1334.37
SALE000434,ORD00139,PROD023,1,3204.15,0.19,2595.36
SALE000435,ORD00139,PROD050,4,3318.5,0.2,10619.2
SALE000436,ORD00140,PROD007,4,2406.29,0.2,7700.13
SALE000437,ORD00140,PROD014,1,3945.17,0.04,3787.36
SALE000438,ORD00141,PROD006,2,3699.92,0.12,6511.86
SALE000439,ORD00142,PROD028,3,379.93,0.02,1116.99
SALE000440,ORD00142,PROD006,1,3699.92,0.18,3033.93
SALE000441,ORD00142,PROD005,4,1657.15,0.15,5634.31
SALE000442,ORD00142,PROD017,3,2216.14,0.18,5451.7
SALE000443,ORD00142,PROD015,1,1611.26,0.24,1224.56
SALE000444,ORD00143,PROD041,4,3700.67,0.0,14802.68
SALE000445,ORD00143,PROD032,3,2585.5,0.05,7368.67
SALE000446,ORD00144,PROD033,2,3417.13,0.17,5672.44
SALE000447,ORD00144,PROD034,3,256.28,0.06,722.71
SALE000448,ORD00144,PROD045,1,3884.53,0.24,2952.24
SALE000449,ORD00144,PROD015,1,1611.26,0.25,1208.44
SALE000450,ORD00144,PROD040,4,4784.68,0.09,17416.24
SALE000451,ORD00145,PROD026,1,3201.51,0.18,2625.24
SALE000452,ORD00145,PROD038,1,402.72,0.23,310.09
SALE000453,ORD00145,PROD013,3,4778.91,0.18,11756.12
SALE000454,ORD00145,PROD034,3,256.28,0.09,699.64
SALE000455,ORD00146,PROD015,4,1611.26,0.23,4962.68
SALE000456,ORD00146,PROD039,1,109.94,0.07,102.24
SALE000457,ORD00146,PROD013,4,4778.91,0.13,16630.61
SALE000458,ORD00147,PROD005,3,1657.15,0.22,3877.73
SALE000459,ORD00147,PROD033,3,3417.13,0.17,8508.65
SALE000460,ORD00147,PROD019,4,4212.31,0.14,14490.35
SALE000461,ORD00147,PROD022,2,2334.31,0.19,3781.58
SALE000462,ORD00147,PROD008,4,1910.65,0.17,6343.36
SALE000463,ORD00148,PROD002,4,535.51,0.16,1799.31
SALE000464,ORD00148,PROD031,2,3700.3,0.17,6142.5
SALE000465,ORD00148,PROD008,2,1910.65,0.2,3057.04
SALE000466,ORD00148,PROD017,4,2216.14,0.24,6737.07
SALE000467,ORD00148,PROD005,1,1657.15,0.18,1358.86
SALE000468,ORD00149,PROD016,4,3456.27,0.17,11474.82
SALE000469,ORD00149,PROD019,3,4212.31,0.02,12384.19
SALE000470,ORD00149,PROD006,2,3699.92,0.12,6511.86
SALE000471,ORD00150,PROD014,2,3945.17,0.24,5996.66
SALE000472,ORD00150,PROD037,2,406.82,0.12,716.0
SALE000473,ORD00150,PROD018,2,1310.62,0.06,2463.97
SALE000474,ORD00151,PROD017,2,2216.14,0.05,4210.67
SALE000475,ORD00151,PROD014,2,3945.17,0.21,6233.37
SALE000476,ORD00152,PROD010,1,2324.26,0.23,1789.68
SALE000477,ORD00152,PROD050,4,3318.5,0.15,11282.9
SALE000478,ORD00152,PROD007,1,2406.29,0.21,1900.97
SALE000479,ORD00153,PROD040,3,4784.68,0.12,12631.56
SALE000480,ORD00153,PROD021,3,4513.72,0.1,12187.04
SALE000481,ORD00153,PROD032,2,2585.5,0.01,5119.29
SALE000482,ORD00154,PROD031,3,3700.3,0.1,9990.81
SALE000483,ORD00154,PROD035,2,469.72,0.11,836.1
SALE000484,ORD00154,PROD003,1,2466.79,0.17,2047.44
SALE000485,ORD00154,PROD033,4,3417.13,0.08,12575.04
SALE000486,ORD00155,PROD001,2,4229.57,0.09,7697.82
SALE000487,ORD00156,PROD021,3,4513.72,0.15,11509.99
SALE000488,ORD00157,PROD012,2,4465.82,0.07,8306.43
SALE000489,ORD00157,PROD036,3,3595.8,0.09,9816.53
SALE000490,ORD00157,PROD017,4,2216.14,0.11,7889.46
SALE000491,ORD00158,PROD045,3,3884.53,0.11,10371.7
SALE000492,ORD00158,PROD049,2,537.06,0.24,816.33
SALE000493,ORD00158,PROD024,2,3313.8,0.2,5302.08
SALE000494,ORD00158,PROD026,3,3201.51,0.2,7683.62
SALE000495,ORD00159,PROD028,2,379.93,0.12,668.68
SALE000496,ORD00159,PROD025,1,4480.83,0.04,4301.6
SALE000497,ORD00159,PROD013,4,4778.91,0.03,18542.17
SALE000498,ORD00159,PROD010,3,2324.26,0.2,5578.22
SALE000499,ORD00159,PROD048,3,911.84,0.06,2571.39
SALE000500,ORD00160,PROD004,1,792.74,0.05,753.1
SALE000501,ORD00160,PROD026,3,3201.51,0.12,8451.99
SALE000502,ORD00160,PROD007,1,2406.29,0.11,2141.6
SALE000503,ORD00160,PROD045,3,3884.53,0.06,10954.37
SALE000504,ORD00160,PROD011,3,3935.83,0.14,10154.44
SALE000505,ORD00161,PROD023,1,3204.15,0.09,2915.78
SALE000506,ORD00161,PROD002,2,535.51,0.14,921.08
SALE000507,ORD00161,PROD027,2,3088.97,0.24,4695.23
SALE000508,ORD00162,PROD023,4,3204.15,0.19,10381.45
SALE000509,ORD00162,PROD021,4,4513.72,0.22,14082.81
SALE000510,ORD00162,PROD044,4,1781.03,0.15,6055.5
SALE000511,ORD00163,PROD041,4,3700.67,0.16,12434.25
SALE000512,ORD00163,PROD010,4,2324.26,0.21,7344.66
SALE000513,ORD00163,PROD011,1,3935.83,0.02,3857.11
SALE000514,ORD00163,PROD022,3,2334.31,0.06,6582.75
SALE000515,ORD00164,PROD042,3,1798.59,0.15,4586.4
SALE000516,ORD00164,PROD019,4,4212.31,0.07,15669.79
SALE000517,ORD00164,PROD046,4,3323.78,0.2,10636.1
SALE000518,ORD00165,PROD048,4,911.84,0.1,3282.62
SALE000519,ORD00165,PROD038,2,402.72,0.21,636.3
SALE000520,ORD00165,PROD034,2,256.28,0.18,420.3
SALE000521,ORD00166,PROD048,2,911.84,0.04,1750.73
SALE000522,ORD00166,PROD045,1,3884.53,0.02,3806.84
SALE000523,ORD00166,PROD006,4,3699.92,0.14,12727.72
SALE000524,ORD00167,PROD050,4,3318.5,0.13,11548.38
SALE000525,ORD00168,PROD007,3,2406.29,0.15,6136.04
SALE000526,ORD00169,PROD042,4,1798.59,0.08,6618.81
SALE000527,ORD00170,PROD048,4,911.84,0.16,3063.78
SALE000528,ORD00170,PROD019,2,4212.31,0.13,7329.42
SALE000529,ORD00171,PROD002,3,535.51,0.22,1253.09
SALE000530,ORD00171,PROD003,3,2466.79,0.22,5772.29
SALE000531,ORD00172,PROD035,2,469.72,0.24,713.97
SALE000532,ORD00172,PROD018,2,1310.62,0.15,2228.05
SALE000533,ORD00172,PROD036,4,3595.8,0.16,12081.89
SALE000534,ORD00172,PROD029,4,2616.12,0.13,9104.1
SALE000535,ORD00173,PROD020,1,240.21,0.11,213.79
SALE000536,ORD00173,PROD023,3,3204.15,0.1,8651.21
SALE000537,ORD00173,PROD031,2,3700.3,0.08,6808.55
SALE000538,ORD00173,PROD035,1,469.72,0.13,408.66
SALE000539,ORD00173,PROD015,2,1611.26,0.09,2932.49
SALE000540,ORD00174,PROD035,4,469.72,0.07,1747.36
SALE000541,ORD00174,PROD001,4,4229.57,0.2,13534.62
SALE000542,ORD00174,PROD045,2,3884.53,0.2,6215.25
SALE000543,ORD00174,PROD032,3,2585.5,0.05,7368.67
SALE000544,ORD00175,PROD028,4,379.93,0.21,1200.58
SALE000545,ORD00175,PROD026,2,3201.51,0.07,5954.81
SALE000546,ORD00175,PROD016,4,3456.27,0.16,11613.07
SALE000547,ORD00175,PROD011,3,3935.83,0.07,10980.97
SALE000548,ORD00175,PROD046,3,3323.78,0.1,8974.21
SALE000549,ORD00176,PROD012,2,4465.82,0.07,8306.43
SALE000550,ORD00177,PROD040,4,4784.68,0.05,18181.78
SALE000551,ORD00177,PROD029,1,2616.12,0.04,2511.48
SALE000552,ORD00177,PROD018,1,1310.62,0.05,1245.09
SALE000553,ORD00177,PROD045,1,3884.53,0.07,3612.61
SALE000554,ORD00178,PROD046,1,3323.78,0.06,3124.35
SALE000555,ORD00178,PROD029,2,2616.12,0.0,5232.24
SALE000556,ORD00179,PROD022,3,2334.31,0.2,5602.34
SALE000557,ORD00179,PROD027,4,3088.97,0.25,9266.91
SALE000558,ORD00180,PROD045,2,3884.53,0.01,7691.37
SALE000559,ORD00180,PROD003,4,2466.79,0.02,9669.82
SALE000560,ORD00180,PROD022,4,2334.31,0.05,8870.38
SALE000561,ORD00180,PROD006,3,3699.92,0.2,8879.81
SALE000562,ORD00181,PROD008,2,1910.65,0.1,3439.17
SALE000563,ORD00182,PROD016,4,3456.27,0.18,11336.57
SALE000564,ORD00182,PROD048,1,911.84,0.13,793.3
SALE000565,ORD00182,PROD003,2,2466.79,0.12,4341.55
SALE000566,ORD00182,PROD013,3,4778.91,0.23,11039.28
SALE000567,ORD00183,PROD041,1,3700.67,0.19,2997.54
SALE000568,ORD00183,PROD047,1,966.72,0.06,908.72
SALE000569,ORD00184,PROD013,2,4778.91,0.24,7263.94
SALE000570,ORD00184,PROD024,2,3313.8,0.16,5567.18
SALE000571,ORD00184,PROD004,3,792.74,0.0,2378.22
SALE000572,ORD00185,PROD038,2,402.72,0.0,805.44
SALE000573,ORD00185,PROD008,1,1910.65,0.15,1624.05
SALE000574,ORD00185,PROD026,4,3201.51,0.17,10629.01
SALE000575,ORD00186,PROD024,1,3313.8,0.06,3114.97
SALE000576,ORD00186,PROD050,4,3318.5,0.02,13008.52
SALE000577,ORD00187,PROD022,2,2334.31,0.18,3828.27
SALE000578,ORD00187,PROD049,1,537.06,0.03,520.95
SALE000579,ORD00187,PROD041,2,3700.67,0.08,6809.23
SALE000580,ORD00187,PROD004,3,792.74,0.2,1902.58
SALE000581,ORD00187,PROD023,4,3204.15,0.18,10509.61
SALE000582,ORD00188,PROD045,4,3884.53,0.09,14139.69
SALE000583,ORD00189,PROD017,4,2216.14,0.18,7268.94
SALE000584,ORD00189,PROD003,3,2466.79,0.14,6364.32
SALE000585,ORD00190,PROD013,3,4778.91,0.08,13189.79
SALE000586,ORD00190,PROD037,4,406.82,0.07,1513.37
SALE000587,ORD00190,PROD012,2,4465.82,0.02,8753.01
SALE000588,ORD00190,PROD035,2,469.72,0.11,836.1
SALE000589,ORD00191,PROD035,1,469.72,0.19,380.47
SALE000590,ORD00191,PROD024,4,3313.8,0.18,10869.26
SALE000591,ORD00191,PROD030,1,793.34,0.15,674.34
SALE000592,ORD00192,PROD050,3,3318.5,0.18,8163.51
SALE000593,ORD00192,PROD040,4,4784.68,0.05,18181.78
SALE000594,ORD00192,PROD016,4,3456.27,0.19,11198.31
SALE000595,ORD00193,PROD040,3,4784.68,0.1,12918.64
SALE000596,ORD00193,PROD019,3,4212.31,0.03,12257.82
SALE000597,ORD00194,PROD043,1,1517.85,0.05,1441.96
SALE000598,ORD00194,PROD005,4,1657.15,0.05,6297.17
SALE000599,ORD00194,PROD003,1,2466.79,0.14,2121.44
SALE000600,ORD00194,PROD009,4,2002.66,0.16,6728.94
SALE000601,ORD00194,PROD012,3,4465.82,0.01,13263.49
SALE000602,ORD00195,PROD039,1,109.94,0.0,109.94
SALE000603,ORD00195,PROD046,2,3323.78,0.16,5583.95
SALE000604,ORD00196,PROD030,1,793.34,0.09,721.94
SALE000605,ORD00197,PROD024,3,3313.8,0.13,8649.02
SALE000606,ORD00197,PROD046,1,3323.78,0.21,2625.79
SALE000607,ORD00197,PROD004,1,792.74,0.24,602.48
SALE000608,ORD00197,PROD040,1,4784.68,0.03,4641.14
SALE000609,ORD00198,PROD035,2,469.72,0.05,892.47
SALE000610,ORD00198,PROD025,2,4480.83,0.14,7707.03
SALE000611,ORD00199,PROD036,4,3595.8,0.19,11650.39
SALE000612,ORD00199,PROD048,3,911.84,0.17,2270.48
SALE000613,ORD00200,PROD007,4,2406.29,0.13,8373.89
SALE000614,ORD00200,PROD011,2,3935.83,0.13,6848.34
SALE000615,ORD00200,PROD012,4,4465.82,0.23,13754.73
SALE000616,ORD00200,PROD036,3,3595.8,0.14,9277.16
SALE000617,ORD00201,PROD024,4,3313.8,0.21,10471.61
SALE000618,ORD00201,PROD027,3,3088.97,0.15,7876.87
SALE000619,ORD00201,PROD049,2,537.06,0.09,977.45
SALE000620,ORD00202,PROD048,1,911.84,0.18,747.71
SALE000621,ORD00202,PROD017,3,2216.14,0.15,5651.16
SALE000622,ORD00202,PROD024,2,3313.8,0.25,4970.7
SALE000623,ORD00202,PROD029,3,2616.12,0.0,7848.36
SALE000624,ORD00202,PROD026,2,3201.51,0.05,6082.87
SALE000625,ORD00203,PROD002,3,535.51,0.23,1237.03
SALE000626,ORD00203,PROD050,2,3318.5,0.02,6504.26
SALE000627,ORD00203,PROD045,4,3884.53,0.09,14139.69
SALE000628,ORD00204,PROD017,2,2216.14,0.06,4166.34
SALE000629,ORD00204,PROD024,3,3313.8,0.02,9742.57
SALE000630,ORD00205,PROD037,3,406.82,0.2,976.37
SALE000631,ORD00205,PROD014,2,3945.17,0.12,6943.5
SALE000632,ORD00205,PROD047,1,966.72,0.15,821.71
SALE000633,ORD00205,PROD005,3,1657.15,0.01,4921.74
SALE000634,ORD00206,PROD025,3,4480.83,0.22,10485.14
SALE000635,ORD00206,PROD006,4,3699.92,0.1,13319.71
SALE000636,ORD00206,PROD050,1,3318.5,0.22,2588.43
SALE000637,ORD00206,PROD004,2,792.74,0.19,1284.24
SALE000638,ORD00206,PROD022,1,2334.31,0.16,1960.82
SALE000639,ORD00207,PROD004,3,792.74,0.13,2069.05
SALE000640,ORD00207,PROD020,2,240.21,0.08,441.99
SALE000641,ORD00207,PROD034,2,256.28,0.04,492.06
SALE000642,ORD00207,PROD003,4,2466.79,0.24,7499.04
SALE000643,ORD00208,PROD037,3,406.82,0.2,976.37
SALE000644,ORD00208,PROD033,2,3417.13,0.03,6629.23
SALE000645,ORD00208,PROD006,1,3699.92,0.12,3255.93
SALE000646,ORD00208,PROD015,1,1611.26,0.14,1385.68
SALE000647,ORD00208,PROD028,3,379.93,0.02,1116.99
SALE000648,ORD00209,PROD028,2,379.93,0.12,668.68
SALE000649,ORD00209,PROD050,2,3318.5,0.12,5840.56
SALE000650,ORD00209,PROD045,2,3884.53,0.14,6681.39
SALE000651,ORD00209,PROD009,2,2002.66,0.06,3765.0
SALE000652,ORD00209,PROD049,3,537.06,0.19,1305.06
SALE000653,ORD00210,PROD044,1,1781.03,0.17,1478.25
SALE000654,ORD00210,PROD037,4,406.82,0.09,1480.82
SALE000655,ORD00210,PROD006,2,3699.92,0.08,6807.85
SALE000656,ORD00211,PROD042,3,1798.59,0.15,4586.4
SALE000657,ORD00211,PROD002,4,535.51,0.16,1799.31
SALE000658,ORD00211,PROD050,4,3318.5,0.01,13141.26
SALE000659,ORD00211,PROD020,2,240.21,0.05,456.4
SALE000660,ORD00211,PROD011,3,3935.83,0.04,11335.19
SALE000661,ORD00212,PROD008,1,1910.65,0.06,1796.01
SALE000662,ORD00213,PROD010,1,2324.26,0.08,2138.32
SALE000663,ORD00213,PROD019,4,4212.31,0.01,16680.75
SALE000664,ORD00213,PROD001,2,4229.57,0.19,6851.9
SALE000665,ORD00213,PROD022,2,2334.31,0.05,4435.19
SALE000666,ORD00213,PROD045,3,3884.53,0.14,10022.09
SALE000667,ORD00214,PROD047,4,966.72,0.15,3286.85
SALE000668,ORD00214,PROD010,1,2324.26,0.06,2184.8
SALE000669,ORD00214,PROD045,1,3884.53,0.07,3612.61
SALE000670,ORD00214,PROD043,3,1517.85,0.01,4508.01
SALE000671,ORD00214,PROD002,1,535.51,0.02,524.8
SALE000672,ORD00215,PROD043,1,1517.85,0.07,1411.6
SALE000673,ORD00215,PROD024,4,3313.8,0.06,12459.89
SALE000674,ORD00215,PROD007,4,2406.29,0.13,8373.89
SALE000675,ORD00216,PROD021,4,4513.72,0.22,14082.81
SALE000676,ORD00217,PROD006,1,3699.92,0.01,3662.92
SALE000677,ORD00217,PROD012,3,4465.82,0.08,12325.66
SALE000678,ORD00217,PROD013,4,4778.91,0.19,15483.67
SALE000679,ORD00217,PROD033,1,3417.13,0.09,3109.59
SALE000680,ORD00217,PROD030,3,793.34,0.09,2165.82
SALE000681,ORD00218,PROD016,1,3456.27,0.16,2903.27
SALE000682,ORD00218,PROD033,4,3417.13,0.22,10661.45
SALE000683,ORD00218,PROD018,1,1310.62,0.24,996.07
SALE000684,ORD00219,PROD015,4,1611.26,0.16,5413.83
SALE000685,ORD00219,PROD010,1,2324.26,0.18,1905.89
SALE000686,ORD00219,PROD022,2,2334.31,0.1,4201.76
SALE000687,ORD00220,PROD010,4,2324.26,0.14,7995.45
SALE000688,ORD00220,PROD028,2,379.93,0.16,638.28
SALE000689,ORD00220,PROD020,2,240.21,0.22,374.73
SALE000690,ORD00220,PROD039,3,109.94,0.17,273.75
SALE000691,ORD00220,PROD022,2,2334.31,0.11,4155.07
SALE000692,ORD00221,PROD042,2,1798.59,0.08,3309.41
SALE000693,ORD00221,PROD037,1,406.82,0.05,386.48
SALE000694,ORD00222,PROD047,3,966.72,0.22,2262.12
SALE000695,ORD00222,PROD002,4,535.51,0.24,1627.95
SALE000696,ORD00223,PROD029,3,2616.12,0.04,7534.43
SALE000697,ORD00223,PROD048,2,911.84,0.03,1768.97
SALE000698,ORD00223,PROD041,2,3700.67,0.01,7327.33
SALE000699,ORD00224,PROD040,2,4784.68,0.06,8995.2
SALE000700,ORD00224,PROD018,1,1310.62,0.09,1192.66
SALE000701,ORD00224,PROD039,4,109.94,0.03,426.57
SALE000702,ORD00224,PROD037,4,406.82,0.18,1334.37
SALE000703,ORD00224,PROD015,3,1611.26,0.05,4592.09
SALE000704,ORD00225,PROD032,2,2585.5,0.06,4860.74
SALE000705,ORD00225,PROD031,4,3700.3,0.19,11988.97
SALE000706,ORD00225,PROD009,1,2002.66,0.23,1542.05
SALE000707,ORD00225,PROD011,4,3935.83,0.06,14798.72
SALE000708,ORD00226,PROD049,1,537.06,0.04,515.58
SALE000709,ORD00226,PROD014,4,3945.17,0.22,12308.93
SALE000710,ORD00227,PROD045,4,3884.53,0.1,13984.31
SALE000711,ORD00227,PROD021,1,4513.72,0.15,3836.66
SALE000712,ORD00227,PROD030,4,793.34,0.18,2602.16
SALE000713,ORD00227,PROD016,4,3456.27,0.15,11751.32
SALE000714,ORD00228,PROD039,1,109.94,0.13,95.65
SALE000715,ORD00228,PROD035,4,469.72,0.11,1672.2
SALE000716,ORD00228,PROD034,1,256.28,0.22,199.9
SALE000717,ORD00228,PROD042,2,1798.59,0.13,3129.55
SALE000718,ORD00228,PROD046,4,3323.78,0.25,9971.34
SALE000719,ORD00229,PROD036,4,3595.8,0.13,12513.38
SALE000720,ORD00230,PROD013,3,4778.91,0.11,12759.69
SALE000721,ORD00231,PROD050,2,3318.5,0.11,5906.93
SALE000722,ORD00231,PROD019,1,4212.31,0.17,3496.22
SALE000723,ORD00231,PROD030,2,793.34,0.12,1396.28
SALE000724,ORD00232,PROD006,2,3699.92,0.19,5993.87
SALE000725,ORD00232,PROD047,2,966.72,0.1,1740.1
SALE000726,ORD00232,PROD033,3,3417.13,0.11,9123.74
SALE000727,ORD00232,PROD008,2,1910.65,0.11,3400.96
SALE000728,ORD00233,PROD030,3,793.34,0.08,2189.62
SALE000729,ORD00233,PROD006,2,3699.92,0.18,6067.87
SALE000730,ORD00234,PROD006,1,3699.92,0.18,3033.93
SALE000731,ORD00235,PROD006,4,3699.92,0.18,12135.74
SALE000732,ORD00235,PROD034,2,256.28,0.09,466.43
SALE000733,ORD00235,PROD046,4,3323.78,0.01,13162.17
SALE000734,ORD00236,PROD022,2,2334.31,0.04,4481.88
SALE000735,ORD00236,PROD037,2,406.82,0.04,781.09
SALE000736,ORD00237,PROD027,3,3088.97,0.08,8525.56
SALE000737,ORD00238,PROD019,2,4212.31,0.24,6402.71
SALE000738,ORD00238,PROD041,1,3700.67,0.16,3108.56
SALE000739,ORD00238,PROD012,3,4465.82,0.0,13397.46
SALE000740,ORD00238,PROD008,4,1910.65,0.21,6037.65
SALE000741,ORD00239,PROD001,4,4229.57,0.11,15057.27
SALE000742,ORD00239,PROD039,4,109.94,0.02,430.96
SALE000743,ORD00239,PROD032,1,2585.5,0.06,2430.37
SALE000744,ORD00239,PROD016,3,3456.27,0.15,8813.49
SALE000745,ORD00239,PROD014,2,3945.17,0.01,7811.44
SALE000746,ORD00240,PROD004,3,792.74,0.01,2354.44
SALE000747,ORD00240,PROD042,1,1798.59,0.17,1492.83
SALE000748,ORD00241,PROD020,4,240.21,0.25,720.63
SALE000749,ORD00241,PROD022,2,2334.31,0.17,3874.95
SALE000750,ORD00241,PROD006,2,3699.92,0.24,5623.88
SALE000751,ORD00241,PROD004,3,792.74,0.23,1831.23
SALE000752,ORD00241,PROD007,1,2406.29,0.19,1949.09
SALE000753,ORD00242,PROD024,4,3313.8,0.21,10471.61
SALE000754,ORD00242,PROD025,1,4480.83,0.07,4167.17
SALE000755,ORD00242,PROD005,2,1657.15,0.03,3214.87
SALE000756,ORD00243,PROD022,2,2334.31,0.17,3874.95
SALE000757,ORD00243,PROD034,1,256.28,0.03,248.59
SALE000758,ORD00243,PROD027,1,3088.97,0.12,2718.29
SALE000759,ORD00244,PROD046,3,3323.78,0.13,8675.07
SALE000760,ORD00244,PROD019,3,4212.31,0.23,9730.44
SALE000761,ORD00244,PROD028,4,379.93,0.13,1322.16
SALE000762,ORD00244,PROD039,4,109.94,0.12,386.99
SALE000763,ORD00244,PROD021,2,4513.72,0.22,7041.4
SALE000764,ORD00245,PROD046,2,3323.78,0.0,6647.56
SALE000765,ORD00245,PROD019,1,4212.31,0.12,3706.83
SALE000766,ORD00246,PROD048,2,911.84,0.2,1458.94
SALE000767,ORD00247,PROD027,2,3088.97,0.0,6177.94
SALE000768,ORD00247,PROD003,2,2466.79,0.17,4094.87
SALE000769,ORD00247,PROD022,3,2334.31,0.2,5602.34
SALE000770,ORD00247,PROD023,3,3204.15,0.08,8843.45
SALE000771,ORD00248,PROD021,3,4513.72,0.09,12322.46
SALE000772,ORD00248,PROD050,1,3318.5,0.21,2621.62
SALE000773,ORD00248,PROD001,2,4229.57,0.08,7782.41
SALE000774,ORD00248,PROD008,3,1910.65,0.23,4413.6
SALE000775,ORD00248,PROD044,4,1781.03,0.23,5485.57
SALE000776,ORD00249,PROD042,2,1798.59,0.12,3165.52
SALE000777,ORD00250,PROD035,1,469.72,0.21,371.08
SALE000778,ORD00250,PROD022,3,2334.31,0.14,6022.52
SALE000779,ORD00250,PROD030,3,793.34,0.14,2046.82
SALE000780,ORD00250,PROD027,1,3088.97,0.05,2934.52
SALE000781,ORD00251,PROD023,3,3204.15,0.21,7593.84
SALE000782,ORD00251,PROD005,3,1657.15,0.25,3728.59
SALE000783,ORD00251,PROD010,2,2324.26,0.14,3997.73
SALE000784,ORD00252,PROD012,3,4465.82,0.18,10985.92
SALE000785,ORD00252,PROD039,3,109.94,0.18,270.45
SALE000786,ORD00252,PROD008,3,1910.65,0.1,5158.76
SALE000787,ORD00252,PROD049,4,537.06,0.22,1675.63
SALE000788,ORD00253,PROD029,3,2616.12,0.04,7534.43
SALE000789,ORD00253,PROD020,3,240.21,0.2,576.5
SALE000790,ORD00253,PROD014,2,3945.17,0.23,6075.56
SALE000791,ORD00254,PROD033,2,3417.13,0.09,6219.18
SALE000792,ORD00254,PROD002,4,535.51,0.18,1756.47
SALE000793,ORD00254,PROD031,3,3700.3,0.19,8991.73
SALE000794,ORD00254,PROD010,2,2324.26,0.19,3765.3
SALE000795,ORD00255,PROD034,2,256.28,0.05,486.93
SALE000796,ORD00256,PROD030,4,793.34,0.18,2602.16
SALE000797,ORD00257,PROD008,1,1910.65,0.08,1757.8
SALE000798,ORD00257,PROD001,1,4229.57,0.03,4102.68
SALE000799,ORD00257,PROD020,3,240.21,0.01,713.42
SALE000800,ORD00257,PROD003,3,2466.79,0.16,6216.31
SALE000801,ORD00257,PROD044,2,1781.03,0.08,3277.1
SALE000802,ORD00258,PROD019,3,4212.31,0.19,10235.91
SALE000803,ORD00258,PROD018,1,1310.62,0.07,1218.88
SALE000804,ORD00259,PROD018,1,1310.62,0.24,996.07
SALE000805,ORD00259,PROD008,1,1910.65,0.05,1815.12
SALE000806,ORD00260,PROD036,2,3595.8,0.24,5465.62
SALE000807,ORD00260,PROD021,3,4513.72,0.14,11645.4
SALE000808,ORD00260,PROD018,2,1310.62,0.02,2568.82
SALE000809,ORD00261,PROD022,1,2334.31,0.12,2054.19
SALE000810,ORD00261,PROD035,1,469.72,0.03,455.63
SALE000811,ORD00261,PROD029,1,2616.12,0.02,2563.8
SALE000812,ORD00261,PROD004,4,792.74,0.04,3044.12
SALE000813,ORD00261,PROD009,4,2002.66,0.15,6809.04
SALE000814,ORD00262,PROD022,1,2334.31,0.24,1774.08
SALE000815,ORD00262,PROD013,4,4778.91,0.14,16439.45
SALE000816,ORD00262,PROD046,1,3323.78,0.2,2659.02
SALE000817,ORD00263,PROD007,4,2406.29,0.12,8470.14
SALE000818,ORD00263,PROD030,2,793.34,0.04,1523.21
SALE000819,ORD00263,PROD020,3,240.21,0.23,554.89
SALE000820,ORD00263,PROD044,4,1781.03,0.05,6767.91
SALE000821,ORD00264,PROD021,1,4513.72,0.02,4423.45
SALE000822,ORD00264,PROD030,1,793.34,0.09,721.94
SALE000823,ORD00264,PROD032,4,2585.5,0.21,8170.18
SALE000824,ORD00265,PROD050,2,3318.5,0.13,5774.19
SALE000825,ORD00265,PROD023,4,3204.15,0.2,10253.28
SALE000826,ORD00265,PROD039,1,109.94,0.08,101.14
SALE000827,ORD00266,PROD020,4,240.21,0.1,864.76
SALE000828,ORD00267,PROD016,4,3456.27,0.1,12442.57
SALE000829,ORD00267,PROD040,3,4784.68,0.05,13636.34
SALE000830,ORD00267,PROD036,4,3595.8,0.2,11506.56
SALE000831,ORD00267,PROD011,4,3935.83,0.14,13539.26
SALE000832,ORD00268,PROD035,2,469.72,0.17,779.74
SALE000833,ORD00268,PROD045,1,3884.53,0.18,3185.31
SALE000834,ORD00268,PROD016,4,3456.27,0.03,13410.33
SALE000835,ORD00269,PROD030,2,793.34,0.08,1459.75
SALE000836,ORD00269,PROD021,4,4513.72,0.02,17693.78
SALE000837,ORD00269,PROD036,1,3595.8,0.17,2984.51
SALE000838,ORD00269,PROD007,4,2406.29,0.08,8855.15
SALE000839,ORD00269,PROD029,1,2616.12,0.02,2563.8
SALE000840,ORD00270,PROD038,1,402.72,0.19,326.2
SALE000841,ORD00270,PROD049,2,537.06,0.11,955.97
SALE000842,ORD00271,PROD025,4,4480.83,0.05,17027.15
SALE000843,ORD00271,PROD040,3,4784.68,0.07,13349.26
SALE000844,ORD00271,PROD037,3,406.82,0.23,939.75
SALE000845,ORD00272,PROD046,1,3323.78,0.15,2825.21
SALE000846,ORD00272,PROD023,4,3204.15,0.21,10125.11
SALE000847,ORD00272,PROD006,3,3699.92,0.02,10877.76
SALE000848,ORD00272,PROD038,1,402.72,0.0,402.72
SALE000849,ORD00273,PROD023,4,3204.15,0.18,10509.61
SALE000850,ORD00273,PROD008,4,1910.65,0.16,6419.78
SALE000851,ORD00273,PROD019,4,4212.31,0.1,15164.32
SALE000852,ORD00273,PROD002,4,535.51,0.14,1842.15
SALE000853,ORD00273,PROD016,2,3456.27,0.12,6083.04
SALE000854,ORD00274,PROD036,3,3595.8,0.21,8522.05
SALE000855,ORD00274,PROD025,2,4480.83,0.07,8334.34
SALE000856,ORD00275,PROD009,1,2002.66,0.16,1682.23
